date,team,opponent,season,year,month,day_of_week,outcome,team_encoded,opponent_encoded,venue_encoded,formation_encoded,opp formation_encoded,is_home,avg_gf_5,avg_ga_5,avg_xg_5,avg_xga_5,avg_poss_5,avg_sh_5,avg_sot_5,avg_dist_5,avg_fk_5,avg_pk_5,avg_pkatt_5,avg_goal_diff,avg_xgoal_diff,avg_shot_acc,avg_pk_acc,form_5,points_5,attendance,round,comp,time,day_of_week_encoded
2023-12-19,Valencia,Rayo Vallecano,2023,2023,12,Tuesday,1,25,20,0,18,17,0,0.6,1.8,0.76,1.6,38.8,8.2,2.2,18.240000000000002,0.6,0.0,0.0,-1.2000000000000002,-0.8400000000000001,0.26829268292682934,0.0,0.0,2.0,12290.0,Matchweek 18,La Liga,19:00,5
2024-01-02,Valencia,Villarreal,2023,2024,1,Tuesday,1,25,27,1,18,15,1,0.6,0.8,0.48,1.32,38.2,7.8,2.0,19.54,0.6,0.0,0.0,-0.20000000000000007,-0.8400000000000001,0.25641025641025644,0.0,0.2,5.0,44973.0,Matchweek 19,La Liga,21:30,5
2024-01-14,Valencia,Cadiz,2023,2024,1,Sunday,1,25,5,0,18,18,0,1.2,1.0,0.9399999999999998,1.2600000000000002,36.4,8.0,3.2,20.360000000000003,0.6,0.4,0.4,0.19999999999999996,-0.3200000000000004,0.4,1.0,0.4,7.0,18622.0,Matchweek 20,La Liga,16:15,3
2024-01-20,Valencia,Athletic Club,2023,2024,1,Saturday,1,25,2,1,18,11,1,1.8,0.8,1.1199999999999999,1.1600000000000001,40.0,8.0,3.6,21.119999999999997,0.6,0.4,0.4,1.0,-0.04000000000000026,0.45,1.0,0.6,10.0,45344.0,Matchweek 21,La Liga,18:30,2
2024-01-28,Valencia,Atletico Madrid,2023,2024,1,Sunday,-1,25,3,0,12,6,0,2.0,0.6,1.28,1.12,41.4,8.6,3.8,19.16,0.4,0.4,0.4,1.4,0.15999999999999992,0.4418604651162791,1.0,0.8,13.0,59493.0,Matchweek 22,La Liga,21:00,3
2024-02-03,Valencia,Almeria,2023,2024,2,Saturday,1,25,1,1,18,11,1,1.8,0.8,1.28,0.96,43.2,8.4,3.6,18.880000000000003,0.4,0.4,0.4,1.0,0.32000000000000006,0.42857142857142855,1.0,0.8,12.0,42877.0,Matchweek 23,La Liga,14:00,2
2024-02-10,Valencia,Las Palmas,2023,2024,2,Saturday,-1,25,14,0,18,18,0,2.0,1.0,1.4999999999999998,1.28,44.6,8.0,3.4,18.14,0.4,0.4,0.6,1.0,0.21999999999999975,0.425,0.6666666666666667,0.8,12.0,25633.0,Matchweek 24,La Liga,20:00,2
2024-02-17,Valencia,Sevilla,2023,2024,2,Saturday,0,25,24,1,18,6,1,1.4,1.2,1.0399999999999998,1.44,41.0,7.6,2.4,21.060000000000002,0.2,0.0,0.2,0.19999999999999996,-0.40000000000000013,0.3157894736842105,0.0,0.6,9.0,44506.0,Matchweek 25,La Liga,21:00,2
2024-03-02,Valencia,Real Madrid,2023,2024,3,Saturday,0,25,22,1,18,13,1,0.6,1.0,0.86,1.22,43.2,8.6,2.2,20.7,0.2,0.0,0.2,-0.4,-0.36,0.2558139534883721,0.0,0.4,7.0,47427.0,Matchweek 27,La Liga,21:00,2
2024-03-09,Valencia,Getafe,2023,2024,3,Saturday,1,25,10,1,18,17,1,0.8,1.4,0.9,1.56,41.2,9.8,3.0,22.259999999999998,0.4,0.0,0.2,-0.5999999999999999,-0.66,0.3061224489795918,0.0,0.2,5.0,37961.0,Matchweek 28,La Liga,14:00,2
2024-03-17,Valencia,Villarreal,2023,2024,3,Sunday,-1,25,27,0,18,17,0,1.0,1.0,0.96,1.34,42.2,9.8,3.0,22.02,0.2,0.0,0.2,0.0,-0.3800000000000001,0.3061224489795918,0.0,0.4,8.0,20647.0,Matchweek 29,La Liga,16:15,3
2024-03-30,Valencia,Mallorca,2023,2024,3,Saturday,0,25,17,1,18,19,1,0.6,1.0,0.9,1.36,42.2,11.4,4.0,21.74,0.2,0.0,0.0,-0.4,-0.4600000000000001,0.3508771929824561,0.0,0.2,5.0,42567.0,Matchweek 30,La Liga,18:30,2
2024-04-04,Valencia,Granada,2023,2024,4,Thursday,1,25,12,0,18,17,0,0.6,0.6,1.1,1.28,47.2,12.8,4.6,18.18,0.4,0.0,0.0,0.0,-0.17999999999999994,0.35937499999999994,0.0,0.2,6.0,15107.0,Matchweek 26,La Liga,20:00,4
2024-04-15,Valencia,Osasuna,2023,2024,4,Monday,1,25,18,0,18,17,0,0.8,0.6,0.9800000000000001,1.4,45.0,11.2,4.2,17.2,0.4,0.0,0.0,0.20000000000000007,-0.4199999999999998,0.37500000000000006,0.0,0.4,8.0,19480.0,Matchweek 31,La Liga,21:00,1
2024-04-20,Valencia,Real Betis,2023,2024,4,Saturday,-1,25,21,1,18,11,1,0.6,0.2,0.8,1.3399999999999999,46.0,9.6,3.8,16.7,0.2,0.0,0.0,0.39999999999999997,-0.5399999999999998,0.3958333333333333,0.0,0.6,10.0,46371.0,Matchweek 32,La Liga,18:30,2
2024-04-29,Valencia,Barcelona,2023,2024,4,Monday,-1,25,4,0,18,15,0,0.6,0.6,0.8600000000000001,1.34,46.6,9.0,4.0,17.04,0.2,0.2,0.2,0.0,-0.48,0.4444444444444444,1.0,0.4,7.0,30167.0,Matchweek 33,La Liga,21:00,1
2024-05-05,Valencia,Alaves,2023,2024,5,Sunday,-1,25,0,1,18,11,1,1.0,1.2,1.06,1.3800000000000001,41.0,7.0,3.0,17.34,0.2,0.4,0.4,-0.19999999999999996,-0.32000000000000006,0.42857142857142855,1.0,0.4,7.0,44643.0,Matchweek 34,La Liga,18:30,3
2024-05-12,Valencia,Rayo Vallecano,2023,2024,5,Sunday,0,25,20,1,12,11,1,1.0,1.4,0.9400000000000001,1.3599999999999999,42.0,6.8,2.4,17.419999999999998,0.2,0.4,0.4,-0.3999999999999999,-0.4199999999999998,0.35294117647058826,1.0,0.4,6.0,42642.0,Matchweek 35,La Liga,18:30,3
2024-05-16,Valencia,Real Sociedad,2023,2024,5,Thursday,-1,25,23,0,18,15,0,0.8,1.4,1.12,1.36,43.6,8.2,3.0,17.86,0.2,0.4,0.4,-0.5999999999999999,-0.24,0.3658536585365854,1.0,0.2,4.0,25067.0,Matchweek 36,La Liga,22:00,4
2024-05-19,Valencia,Girona,2023,2024,5,Sunday,-1,25,11,1,18,11,1,0.6,1.6,1.24,1.24,45.2,8.8,3.0,17.839999999999996,0.2,0.4,0.4,-1.0,0.0,0.3409090909090909,1.0,0.0,1.0,36138.0,Matchweek 37,La Liga,19:00,3
2024-05-26,Valencia,Celta Vigo,2023,2024,5,Sunday,0,25,6,0,18,4,0,0.6,1.8,1.6600000000000001,1.5,41.8,11.2,3.2,17.9,0.2,0.4,0.4,-1.2000000000000002,0.16000000000000014,0.28571428571428575,1.0,0.0,1.0,21878.0,Matchweek 38,La Liga,16:15,3
2024-08-17,Valencia,Barcelona,2024,2024,8,Saturday,-1,25,4,1,18,11,1,0.6,1.4,1.64,1.36,47.0,12.6,2.8,17.380000000000003,0.2,0.4,0.4,-0.7999999999999999,0.2799999999999998,0.2222222222222222,1.0,0.0,2.0,46673.0,Matchweek 1,La Liga,21:30,2
2024-08-23,Valencia,Celta Vigo,2024,2024,8,Friday,-1,25,6,0,18,4,0,0.8,1.6,1.6600000000000001,1.8400000000000003,42.8,11.2,2.8,16.94,0.0,0.4,0.4,-0.8,-0.18000000000000016,0.25,1.0,0.0,2.0,23519.0,Matchweek 2,La Liga,19:00,0
2024-08-28,Valencia,Athletic Club,2024,2024,8,Wednesday,-1,25,2,0,18,11,0,1.0,2.2,1.58,1.98,42.8,11.2,2.6,17.060000000000002,0.0,0.4,0.4,-1.2000000000000002,-0.3999999999999999,0.23214285714285718,1.0,0.0,1.0,48644.0,Matchweek 3,La Liga,19:00,6
2024-08-31,Valencia,Villarreal,2024,2024,8,Saturday,0,25,27,1,18,17,1,1.0,2.2,1.44,2.0,44.2,10.2,2.0,17.18,0.0,0.4,0.4,-1.2000000000000002,-0.56,0.19607843137254904,1.0,0.0,1.0,43857.0,Matchweek 4,La Liga,21:30,2
2024-09-15,Valencia,Atletico Madrid,2024,2024,9,Sunday,-1,25,3,0,18,19,0,1.0,1.8,1.02,1.58,48.4,10.8,2.0,17.32,0.0,0.2,0.2,-0.8,-0.56,0.18518518518518517,1.0,0.0,2.0,61752.0,Matchweek 5,La Liga,21:00,3
2024-09-21,Valencia,Girona,2024,2024,9,Saturday,1,25,11,1,12,17,1,0.6,2.0,0.64,1.9,48.6,9.6,2.2,18.36,0.0,0.0,0.0,-1.4,-1.2599999999999998,0.22916666666666669,0.0,0.0,1.0,40896.0,Matchweek 6,La Liga,18:30,2
2024-09-24,Valencia,Osasuna,2024,2024,9,Tuesday,0,25,18,1,18,15,1,0.8,1.6,0.52,1.34,47.8,10.0,2.4,19.04,0.0,0.0,0.0,-0.8,-0.8200000000000001,0.24,0.0,0.2,4.0,40425.0,Matchweek 7,La Liga,19:00,5
2024-09-28,Valencia,Real Sociedad,2024,2024,9,Saturday,-1,25,23,0,18,9,0,0.6,1.0,0.4800000000000001,1.1800000000000002,48.0,9.4,2.2,18.58,0.0,0.0,0.0,-0.4,-0.7000000000000001,0.23404255319148937,0.0,0.2,5.0,32332.0,Matchweek 8,La Liga,18:30,2
2024-10-04,Valencia,Leganes,2024,2024,10,Friday,0,25,15,0,21,11,0,0.6,1.4,0.62,1.58,45.8,10.8,3.0,19.560000000000002,0.0,0.0,0.0,-0.7999999999999999,-0.9600000000000001,0.27777777777777773,0.0,0.2,5.0,10958.0,Matchweek 9,La Liga,21:00,0
2024-10-21,Valencia,Las Palmas,2024,2024,10,Monday,-1,25,14,1,18,11,1,0.4,1.2,0.5,1.6400000000000001,42.4,7.6,2.2,18.96,0.2,0.0,0.0,-0.7999999999999999,-1.1400000000000001,0.2894736842105263,0.0,0.2,5.0,42453.0,Matchweek 10,La Liga,21:00,1
2024-10-27,Valencia,Getafe,2024,2024,10,Sunday,0,25,10,0,21,17,0,0.8,1.2,0.8,1.26,42.6,9.2,3.2,17.860000000000003,0.2,0.2,0.2,-0.3999999999999999,-0.45999999999999996,0.3478260869565218,1.0,0.2,5.0,12412.0,Matchweek 11,La Liga,16:15,3
2024-11-23,Valencia,Real Betis,2024,2024,11,Saturday,1,25,21,1,21,11,1,0.6,1.4,0.86,1.6199999999999999,43.2,8.0,3.0,16.34,0.2,0.2,0.2,-0.7999999999999999,-0.7599999999999999,0.375,1.0,0.0,3.0,43975.0,Matchweek 14,La Liga,14:00,2
2024-11-29,Valencia,Mallorca,2024,2024,11,Friday,-1,25,17,0,21,11,0,1.4,1.8,1.02,1.78,42.4,8.2,3.4,16.54,0.2,0.2,0.2,-0.40000000000000013,-0.76,0.41463414634146345,1.0,0.2,5.0,17717.0,Matchweek 15,La Liga,21:00,0
2024-12-07,Valencia,Rayo Vallecano,2024,2024,12,Saturday,-1,25,20,1,21,11,1,1.6,1.6,1.1199999999999999,1.2600000000000002,45.0,7.6,2.6,15.719999999999999,0.2,0.4,0.4,0.0,-0.14000000000000035,0.34210526315789475,1.0,0.2,5.0,40968.0,Matchweek 16,La Liga,18:30,2
2024-12-13,Valencia,Valladolid,2024,2024,12,Friday,-1,25,26,0,18,11,0,1.6,1.8,1.28,1.28,48.8,9.2,3.4,15.38,0.0,0.4,0.4,-0.19999999999999996,0.0,0.3695652173913044,1.0,0.2,4.0,18449.0,Matchweek 17,La Liga,21:00,0
2024-12-18,Valencia,Espanyol,2024,2024,12,Wednesday,0,25,9,0,12,17,0,1.2,1.4,1.12,1.1600000000000001,52.6,9.4,2.4,15.559999999999999,0.0,0.2,0.2,-0.19999999999999996,-0.040000000000000036,0.2553191489361702,1.0,0.2,4.0,18122.0,Matchweek 13,La Liga,21:30,6
2024-12-22,Valencia,Alaves,2024,2024,12,Sunday,0,25,0,1,12,20,1,1.2,1.4,1.3800000000000001,1.1400000000000001,56.2,11.8,3.0,16.6,0.0,0.2,0.2,-0.19999999999999996,0.24,0.2542372881355932,1.0,0.2,4.0,37586.0,Matchweek 18,La Liga,14:00,3
2025-01-03,Valencia,Real Madrid,2024,2025,1,Friday,-1,25,22,1,18,11,1,0.8,1.4,1.3800000000000001,1.2,59.0,11.0,2.4,17.2,0.0,0.4,0.4,-0.5999999999999999,0.18000000000000016,0.21818181818181817,1.0,0.0,2.0,46420.0,Matchweek 12,La Liga,21:00,0
2025-01-11,Valencia,Sevilla,2024,2025,1,Saturday,0,25,24,0,12,11,0,0.8,1.4,1.38,1.58,56.2,11.4,3.4,16.48,0.0,0.2,0.2,-0.5999999999999999,-0.20000000000000018,0.2982456140350877,1.0,0.0,2.0,34297.0,Matchweek 19,La Liga,21:00,2
2025-01-19,Valencia,Real Sociedad,2024,2025,1,Sunday,1,25,23,1,12,6,1,1.0,1.4,1.26,1.5,53.4,9.6,2.6,16.54,0.0,0.2,0.2,-0.3999999999999999,-0.24,0.27083333333333337,1.0,0.0,3.0,40791.0,Matchweek 20,La Liga,21:00,3
2025-01-26,Valencia,Barcelona,2024,2025,1,Sunday,-1,25,4,0,18,11,0,1.2,1.2,1.42,1.5400000000000003,47.2,8.2,2.8,15.620000000000001,0.0,0.2,0.2,0.0,-0.12000000000000033,0.34146341463414637,1.0,0.2,6.0,45312.0,Matchweek 21,La Liga,21:00,3
2025-02-02,Valencia,Celta Vigo,2024,2025,2,Sunday,1,25,6,1,12,4,1,1.2,2.4,1.3199999999999998,2.0,42.2,6.8,2.4,15.319999999999999,0.2,0.2,0.2,-1.2,-0.6800000000000002,0.35294117647058826,1.0,0.2,5.0,42273.0,Matchweek 22,La Liga,16:15,3
2025-02-09,Valencia,Leganes,2024,2025,2,Sunday,1,25,15,1,12,19,1,1.2,2.2,1.34,1.7600000000000002,39.0,7.0,3.0,13.9,0.2,0.0,0.0,-1.0000000000000002,-0.42000000000000015,0.42857142857142855,0.0,0.4,7.0,42312.0,Matchweek 23,La Liga,16:15,3
2025-02-15,Valencia,Villarreal,2024,2025,2,Saturday,0,25,27,0,21,17,0,1.4,1.8,1.4600000000000002,1.32,40.2,9.2,2.8,14.459999999999999,0.2,0.0,0.0,-0.40000000000000013,0.14000000000000012,0.30434782608695654,0.0,0.6,10.0,19701.0,Matchweek 24,La Liga,21:00,2
2025-02-22,Valencia,Atletico Madrid,2024,2025,2,Saturday,-1,25,3,1,4,17,1,1.4,1.8,1.54,1.4800000000000002,41.0,10.6,3.2,15.26,0.2,0.0,0.0,-0.40000000000000013,0.05999999999999983,0.30188679245283023,0.0,0.6,10.0,46297.0,Matchweek 25,La Liga,18:30,2
2025-03-02,Valencia,Osasuna,2024,2025,3,Sunday,0,25,18,0,12,11,0,1.2,2.4,1.38,1.58,43.6,12.8,3.2,16.48,0.4,0.0,0.0,-1.2,-0.20000000000000018,0.25,0.0,0.4,7.0,19230.0,Matchweek 26,La Liga,21:00,3
2025-03-08,Valencia,Valladolid,2024,2025,3,Saturday,1,25,26,1,12,17,1,1.6,1.6,1.4400000000000002,1.0,47.6,14.0,3.8,17.479999999999997,0.2,0.0,0.0,0.0,0.44000000000000017,0.2714285714285714,0.0,0.4,8.0,41720.0,Matchweek 27,La Liga,18:30,2
2025-03-15,Valencia,Girona,2024,2025,3,Saturday,0,25,11,0,21,11,0,1.6,1.6,1.5,1.1,50.8,15.8,3.6,18.5,0.4,0.0,0.0,0.0,0.3999999999999999,0.22784810126582278,0.0,0.4,8.0,10262.0,Matchweek 28,La Liga,21:00,2
2025-03-30,Valencia,Mallorca,2024,2025,3,Sunday,1,25,17,1,12,19,1,1.4,1.8,1.3199999999999998,1.1800000000000002,50.6,14.4,3.2,18.759999999999998,0.6,0.0,0.0,-0.40000000000000013,0.13999999999999968,0.22222222222222224,0.0,0.2,6.0,44082.0,Matchweek 29,La Liga,18:30,3
2025-04-05,Valencia,Real Madrid,2024,2025,4,Saturday,1,25,22,0,21,17,0,1.4,1.6,1.24,1.04,49.4,13.6,3.0,19.06,0.6,0.0,0.0,-0.20000000000000018,0.19999999999999996,0.22058823529411764,0.0,0.4,8.0,75382.0,Matchweek 30,La Liga,16:15,2
2025-04-11,Valencia,Sevilla,2024,2025,4,Friday,1,25,24,1,12,11,1,1.8,1.2,1.24,1.4600000000000002,46.6,12.0,3.0,18.240000000000002,0.4,0.0,0.0,0.6000000000000001,-0.2200000000000002,0.25,0.0,0.6,11.0,45618.0,Matchweek 31,La Liga,21:00,0
2025-04-19,Valencia,Rayo Vallecano,2024,2025,4,Saturday,0,25,20,0,18,11,0,1.4,0.6,1.1400000000000001,1.32,47.0,11.0,3.2,16.6,0.4,0.0,0.0,0.7999999999999999,-0.17999999999999994,0.29090909090909095,0.0,0.8,13.0,11308.0,Matchweek 32,La Liga,14:00,2
2025-04-22,Valencia,Espanyol,2024,2025,4,Tuesday,0,25,9,1,12,11,1,1.2,0.6,1.16,1.24,43.2,9.6,3.0,15.88,0.4,0.0,0.0,0.6,-0.08000000000000007,0.3125,0.0,0.6,11.0,42448.0,Matchweek 33,La Liga,19:00,5
2025-05-03,Valencia,Las Palmas,2024,2025,5,Saturday,1,25,14,0,18,11,0,1.2,0.6,1.1400000000000001,1.12,48.0,10.4,4.0,15.26,0.2,0.0,0.0,0.6,0.020000000000000018,0.3846153846153846,0.0,0.6,11.0,24942.0,Matchweek 34,La Liga,17:30,2
2025-05-10,Valencia,Getafe,2024,2025,5,Saturday,1,25,10,1,12,17,1,1.6,1.0,1.2799999999999998,1.34,48.6,10.8,4.6,15.5,0.2,0.0,0.0,0.6000000000000001,-0.060000000000000275,0.4259259259259259,0.0,0.6,11.0,43357.0,Matchweek 35,La Liga,14:00,2
2025-05-14,Valencia,Alaves,2024,2025,5,Wednesday,-1,25,0,0,18,9,0,1.8,0.8,1.6600000000000001,0.76,53.2,10.4,5.0,17.06,0.2,0.4,0.4,1.0,0.9000000000000001,0.4807692307692307,1.0,0.6,11.0,17626.0,Matchweek 36,La Liga,19:00,6
2025-05-18,Valencia,Athletic Club,2024,2025,5,Sunday,-1,25,2,1,18,11,1,1.6,1.0,1.56,0.9600000000000002,54.6,10.8,4.4,17.88,0.2,0.4,0.4,0.6000000000000001,0.5999999999999999,0.40740740740740744,1.0,0.4,8.0,45641.0,Matchweek 37,La Liga,19:00,3
2025-05-23,Valencia,Real Betis,2024,2025,5,Friday,0,25,21,0,12,11,0,1.4,1.0,1.24,1.08,57.0,10.0,4.2,17.520000000000003,0.0,0.4,0.4,0.3999999999999999,0.15999999999999992,0.42000000000000004,1.0,0.4,7.0,51141.0,Matchweek 38,La Liga,21:00,0
2025-08-16,Valencia,Real Sociedad,2025,2025,8,Saturday,0,25,23,1,18,11,1,1.4,1.0,1.2,1.2000000000000002,54.2,8.6,3.2,17.919999999999998,0.0,0.4,0.4,0.3999999999999999,-2.220446049250313e-16,0.372093023255814,1.0,0.4,7.0,45333.0,Matchweek 1,La Liga,21:30,2
2025-08-24,Valencia,Osasuna,2025,2025,8,Sunday,-1,25,18,0,18,4,0,1.0,0.8,1.3199999999999998,1.02,55.6,10.2,2.6,16.979999999999997,0.0,0.4,0.4,0.19999999999999996,0.2999999999999998,0.25490196078431376,1.0,0.2,5.0,21226.0,Matchweek 2,La Liga,17:00,3
2025-08-29,Valencia,Getafe,2025,2025,8,Friday,1,25,10,1,12,19,1,0.4,1.0,0.86,1.08,53.0,9.4,2.0,17.3,0.0,0.0,0.0,-0.6,-0.22000000000000008,0.2127659574468085,0.0,0.0,2.0,45449.0,Matchweek 3,La Liga,21:30,0
2025-09-14,Valencia,Barcelona,2025,2025,9,Sunday,-1,25,4,0,20,11,0,1.0,0.8,0.9199999999999999,0.86,52.8,8.8,2.2,17.32,0.0,0.0,0.0,0.19999999999999996,0.05999999999999994,0.25,0.0,0.2,5.0,5862.0,Matchweek 4,La Liga,21:00,3
2025-09-20,Valencia,Athletic Club,2025,2025,9,Saturday,1,25,2,1,18,11,1,1.0,1.8,0.86,1.42,47.6,8.0,2.0,17.96,0.0,0.0,0.0,-0.8,-0.5599999999999999,0.25,0.0,0.2,5.0,46004.0,Matchweek 5,La Liga,21:00,2
2025-09-23,Valencia,Espanyol,2025,2025,9,Tuesday,0,25,9,0,18,11,0,1.2,1.6,1.08,1.3399999999999999,45.8,8.8,2.6,17.080000000000002,0.0,0.0,0.0,-0.40000000000000013,-0.2599999999999998,0.2954545454545454,0.0,0.4,7.0,26802.0,Matchweek 6,La Liga,19:00,5
2025-09-30,Valencia,Oviedo,2025,2025,9,Tuesday,-1,25,19,1,18,15,1,1.4,1.8,0.8400000000000001,1.6800000000000002,43.8,6.2,2.6,16.28,0.0,0.0,0.0,-0.40000000000000013,-0.8400000000000001,0.41935483870967744,0.0,0.4,7.0,20298.5,Matchweek 7,La Liga,20:00,5
2019-08-31,Valladolid,Levante,2019,2019,8,Saturday,-1,26,16,0,18,17,0,1.5,1.0,0.95,1.6,43.0,11.5,2.5,19.15,1.0,0.0,0.0,0.5,-0.6500000000000001,0.21739130434782608,0.0,0.0,1.0,19347.0,Matchweek 3,La Liga,19:00,2
2019-09-15,Valladolid,Osasuna,2019,2019,9,Sunday,0,26,18,1,18,17,1,1.0,1.3333333333333333,1.0,1.9666666666666668,45.0,12.666666666666666,2.6666666666666665,19.099999999999998,1.0,0.0,0.0,-0.33333333333333326,-0.9666666666666668,0.21052631578947367,0.0,0.0,1.0,20670.0,Matchweek 4,La Liga,18:30,3
2019-09-21,Valladolid,Villarreal,2019,2019,9,Saturday,-1,26,27,0,18,11,0,1.0,1.25,0.925,2.1,46.25,12.25,2.25,19.95,1.0,0.0,0.0,-0.25,-1.175,0.1836734693877551,0.0,0.0,2.0,16195.0,Matchweek 5,La Liga,13:00,2
2019-09-24,Valladolid,Granada,2019,2019,9,Tuesday,0,26,12,1,18,17,1,0.8,1.4,0.82,2.1,45.0,11.2,2.2,20.8,0.8,0.0,0.0,-0.5999999999999999,-1.2800000000000002,0.19642857142857145,0.0,0.0,2.0,18410.0,Matchweek 6,La Liga,19:00,5
2019-09-29,Valladolid,Espanyol,2019,2019,9,Sunday,1,26,9,0,18,16,0,0.6,1.4,0.96,1.92,44.2,10.2,2.6,20.119999999999997,0.8,0.0,0.0,-0.7999999999999999,-0.96,0.25490196078431376,0.0,0.0,3.0,20911.0,Matchweek 7,La Liga,12:00,3
2019-10-06,Valladolid,Atletico Madrid,2019,2019,10,Sunday,0,26,3,1,18,17,1,0.8,1.2,1.08,1.8399999999999999,45.6,10.0,3.2,19.619999999999997,1.0,0.2,0.2,-0.3999999999999999,-0.7599999999999998,0.32,1.0,0.2,5.0,23650.0,Matchweek 8,La Liga,16:00,3
2019-10-20,Valladolid,Athletic Club,2019,2019,10,Sunday,0,26,2,0,18,11,0,0.8,0.8,1.06,1.46,45.0,7.8,2.8,20.380000000000003,0.8,0.2,0.4,0.0,-0.3999999999999999,0.358974358974359,0.5,0.2,6.0,37107.0,Matchweek 9,La Liga,18:30,3
2019-10-26,Valladolid,Eibar,2019,2019,10,Saturday,1,26,7,1,18,15,1,0.8,0.8,1.06,1.26,44.6,7.4,3.2,19.48,0.6,0.2,0.4,0.0,-0.19999999999999996,0.43243243243243246,0.5,0.2,6.0,20036.0,Matchweek 10,La Liga,18:30,2
2019-10-29,Valladolid,Barcelona,2019,2019,10,Tuesday,-1,26,4,0,3,15,0,1.2,0.4,1.3199999999999998,0.96,43.8,7.6,3.6,17.52,0.8,0.2,0.4,0.7999999999999999,0.3599999999999999,0.4736842105263158,0.5,0.4,9.0,59896.0,Matchweek 11,La Liga,21:15,5
2019-11-03,Valladolid,Mallorca,2019,2019,11,Sunday,1,26,17,1,18,9,1,1.2,1.2,1.26,1.3800000000000001,42.0,7.6,2.8,18.1,0.6,0.2,0.4,0.0,-0.1200000000000001,0.3684210526315789,0.5,0.4,8.0,18419.0,Matchweek 12,La Liga,12:00,3
2019-11-09,Valladolid,Alaves,2019,2019,11,Saturday,-1,26,0,0,18,17,0,1.4,1.2,1.3,1.26,43.4,8.2,2.8,19.36,0.4,0.2,0.4,0.19999999999999996,0.040000000000000036,0.34146341463414637,0.5,0.4,8.0,16148.0,Matchweek 13,La Liga,13:00,2
2019-11-24,Valladolid,Sevilla,2019,2019,11,Sunday,-1,26,24,1,18,15,1,1.4,1.8,1.16,1.78,45.0,8.8,2.8,19.520000000000003,0.6,0.2,0.2,-0.40000000000000013,-0.6200000000000001,0.3181818181818181,1.0,0.4,7.0,18169.0,Matchweek 14,La Liga,21:00,3
2019-11-29,Valladolid,Celta Vigo,2019,2019,11,Friday,0,26,6,0,18,15,0,1.2,1.8,1.1199999999999999,1.7600000000000002,44.6,8.4,2.4,19.659999999999997,0.8,0.2,0.2,-0.6000000000000001,-0.6400000000000003,0.2857142857142857,1.0,0.4,6.0,16918.0,Matchweek 15,La Liga,21:00,0
2019-12-08,Valladolid,Real Sociedad,2019,2019,12,Sunday,0,26,23,1,18,9,1,0.8,1.8,0.8600000000000001,1.86,45.8,8.6,2.0,21.619999999999997,0.6,0.2,0.2,-1.0,-1.0,0.23255813953488372,1.0,0.2,4.0,18654.0,Matchweek 16,La Liga,16:00,3
2019-12-15,Valladolid,Getafe,2019,2019,12,Sunday,-1,26,10,0,18,17,0,0.6,0.8,0.76,1.6599999999999997,45.0,7.6,2.2,22.1,0.6,0.2,0.2,-0.20000000000000007,-0.8999999999999997,0.2894736842105263,1.0,0.2,5.0,10816.0,Matchweek 17,La Liga,12:00,3
2019-12-21,Valladolid,Valencia,2019,2019,12,Saturday,0,26,25,1,18,17,1,0.0,1.2,0.45999999999999996,1.8199999999999998,46.4,7.4,1.8,21.8,1.0,0.0,0.0,-1.2,-1.3599999999999999,0.24324324324324323,0.0,0.0,2.0,16295.0,Matchweek 18,La Liga,21:00,2
2020-01-03,Valladolid,Leganes,2019,2020,1,Friday,0,26,15,1,18,19,1,0.2,0.8,0.5599999999999999,1.3800000000000001,45.2,8.8,2.8,21.04,1.2,0.0,0.0,-0.6000000000000001,-0.8200000000000002,0.3181818181818181,0.0,0.0,3.0,21492.0,Matchweek 19,La Liga,19:00,0
2020-01-18,Valladolid,Osasuna,2019,2020,1,Saturday,0,26,18,0,20,17,0,0.6,1.0,0.82,1.5599999999999998,48.6,10.2,3.6,20.740000000000002,1.0,0.0,0.0,-0.4,-0.7399999999999999,0.35294117647058826,0.0,0.0,4.0,15382.0,Matchweek 20,La Liga,18:30,2
2020-01-26,Valladolid,Real Madrid,2019,2020,1,Sunday,-1,26,22,1,14,15,1,0.6,1.0,0.8400000000000001,1.72,49.2,9.4,3.8,19.82,1.2,0.0,0.0,-0.4,-0.8799999999999999,0.40425531914893614,0.0,0.0,4.0,23404.0,Matchweek 21,La Liga,21:00,3
2020-02-01,Valladolid,Mallorca,2019,2020,2,Saturday,1,26,17,0,18,16,0,0.6,1.2,0.78,1.4999999999999998,50.0,9.4,3.4,19.48,1.0,0.0,0.0,-0.6,-0.7199999999999998,0.36170212765957444,0.0,0.0,3.0,13891.0,Matchweek 22,La Liga,18:30,2
2020-02-08,Valladolid,Villarreal,2019,2020,2,Saturday,0,26,27,1,18,17,1,0.8,0.8,0.9199999999999999,1.3199999999999998,48.4,10.4,4.2,20.18,0.6,0.0,0.0,0.0,-0.3999999999999999,0.40384615384615385,0.0,0.2,6.0,17547.0,Matchweek 23,La Liga,18:30,2
2020-02-15,Valladolid,Granada,2019,2020,2,Saturday,-1,26,12,0,18,20,0,0.8,0.8,0.8800000000000001,1.34,45.6,9.2,3.2,20.36,0.4,0.0,0.0,0.0,-0.45999999999999996,0.3478260869565218,0.0,0.2,6.0,15782.0,Matchweek 24,La Liga,21:00,2
